source	chromosome	recursion_depth	node_start_bin	node_end_bin	candidate_rank	candidate_local_cut	candidate_absolute_bin	bp_genomic_start	bp_genomic_end	ad_score	left_child_bins	right_child_bins	geometry_valid	rejection_reasons	selected_for_significance	p_local	p_global	accepted
cluster0	chr2	3	2166	2225	2	9	2175	236700001	236800000	4.65040105491438	9	50	False	left_child_too_short	False			False
cluster0	chr2	3	2166	2225	6	10	2176	236800001	236900000	3.4186235666975193	10	49	False	left_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	5	11	2177	236900001	237000000	3.4842648780466803	11	48	False	left_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	3	12	2178	237000001	237100000	4.246660642485974	12	47	False	left_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	8	13	2179	237100001	237200000	3.0316658403088876	13	46	False	left_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	11	14	2180	237200001	237300000	2.1689831272191538	14	45	False	left_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	20	15	2181	237300001	237400000	1.5851796006796097	15	44	False	left_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	19	16	2182	237400001	237500000	1.6125653902559824	16	43	False	left_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	27	17	2183	237500001	237600000	1.2861876223719033	17	42	False	left_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	28	18	2184	237600001	237700000	1.2722178703197933	18	41	False	left_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	32	19	2185	237700001	237800000	1.1771407152913695	19	40	False	left_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	34	20	2186	237800001	237900000	1.054557528723997	20	39	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	35	21	2187	237900001	238000000	0.9252728642613014	21	38	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	40	22	2188	238000001	238100000	0.7734012971783881	22	37	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	38	23	2189	238100001	238200000	0.8315405115775785	23	36	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	39	24	2190	238200001	238300000	0.7963929552284403	24	35	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	33	25	2191	238300001	238400000	1.1276750846154717	25	34	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	30	26	2192	238400001	238500000	1.2124802516962865	26	33	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	26	27	2193	238500001	238600000	1.3183725409286169	27	32	False	right_terminal_too_short	False			False
cluster0	chr2	2	1234	2225	7	960	2194	238600001	238700000	9.255568292284948	960	31	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	29	28	2194	238600001	238700000	1.246568111421016	28	31	False	right_terminal_too_short	False			False
cluster0	chr2	2	1234	2225	5	961	2195	238700001	238800000	10.022699428772698	961	30	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	18	29	2195	238700001	238800000	1.6847527939699258	29	30	False	right_terminal_too_short	False			False
cluster0	chr2	2	1234	2225	4	962	2196	238800001	238900000	10.480980432363125	962	29	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	16	30	2196	238800001	238900000	1.7417520246465288	30	29	False	right_terminal_too_short	False			False
cluster0	chr2	2	1234	2225	2	963	2197	238900001	239000000	11.086410884279553	963	28	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	13	31	2197	238900001	239000000	1.9358954364078307	31	28	False	right_terminal_too_short	False			False
cluster0	chr2	2	1234	2225	1	964	2198	239000001	239100000	11.775169072076059	964	27	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	10	32	2198	239000001	239100000	2.228543427192954	32	27	False	right_terminal_too_short	False			False
cluster0	chr2	2	1234	2225	3	965	2199	239100001	239200000	10.770851870024565	965	26	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	12	33	2199	239100001	239200000	1.9440082855150211	33	26	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	23	34	2200	239200001	239300000	1.346285164124808	34	25	False	right_terminal_too_short	False			False
cluster0	chr2	2	1234	2225	6	967	2201	239300001	239400000	9.309733906170504	967	24	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	22	35	2201	239300001	239400000	1.5121970978884478	35	24	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	25	36	2202	239400001	239500000	1.3235189832831429	36	23	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	17	37	2203	239500001	239600000	1.6982050280930578	37	22	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	36	38	2204	239700001	239800000	0.9124513142590316	38	21	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	46	39	2205	239800001	239900000	0.47551069654234346	39	20	False	right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	53	40	2206	239900001	240000000	0.339555616911547	40	19	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	56	41	2207	240000001	240100000	0.28228608126459154	41	18	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	58	42	2208	240100001	240200000	0.22816558954226157	42	17	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	55	43	2209	240200001	240300000	0.28517091240605713	43	16	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	54	44	2210	240400001	240500000	0.33472837591275784	44	15	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	50	45	2211	240500001	240600000	0.40832151780344267	45	14	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	43	46	2212	240600001	240700000	0.722715512262619	46	13	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	44	47	2213	240700001	240800000	0.5734970876761843	47	12	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	41	48	2214	240800001	240900000	0.7400795492954705	48	11	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	42	49	2215	240900001	241000000	0.7258353657058046	49	10	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	45	50	2216	241000001	241100000	0.5524794850031046	50	9	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	47	51	2217	241100001	241200000	0.45452023566172545	51	8	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	48	52	2218	241200001	241300000	0.4509799408628436	52	7	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	49	53	2219	241300001	241400000	0.4465781321908055	53	6	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	52	54	2220	241400001	241500000	0.3926099554174888	54	5	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	57	55	2221	241600001	241700000	0.2764200959038619	55	4	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	51	56	2222	241700001	241800000	0.3953932148426551	56	3	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	31	57	2223	241800001	241900000	1.178416055801993	57	2	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	3	2166	2225	24	58	2224	241900001	242000000	1.344197396042912	58	1	False	right_child_too_short;right_terminal_too_short	False			False
cluster0	chr2	4	744	766									False	no_valid_candidate	False			False
cluster0	chr2	3	2166	2225									False	no_valid_candidate	False			False
cluster0	chr3	1	0	66	26	1	1	200001	300000	2.3409049057746154	1	65	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	59	2	2	1200001	1300000	1.0388199495304402	2	64	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	64	3	3	1300001	1400000	0.4967223299845139	3	63	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	63	4	4	1400001	1500000	0.583389794108824	4	62	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	62	5	5	1500001	1600000	0.6433587909333016	5	61	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	61	6	6	1600001	1700000	0.8605273941655012	6	60	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	58	7	7	1700001	1800000	1.1387065189981802	7	59	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	50	8	8	1800001	1900000	1.4943980490225945	8	58	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	49	9	9	1900001	2000000	1.5152815052333117	9	57	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	51	10	10	2000001	2100000	1.4914909327105328	10	56	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	33	11	11	2100001	2200000	1.8706556004672752	11	55	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	52	12	12	2200001	2300000	1.4798653001288615	12	54	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	35	13	13	2300001	2400000	1.7243559193580207	13	53	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	30	14	14	2400001	2500000	2.050928231876649	14	52	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	32	15	15	2500001	2600000	2.001881632786234	15	51	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	27	16	16	2600001	2700000	2.330714153677282	16	50	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	31	17	17	2700001	2800000	2.0387384663807375	17	49	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	36	18	18	2800001	2900000	1.7116631549304073	18	48	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	40	19	19	2900001	3000000	1.6418195559201096	19	47	False	left_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	47	20	20	3000001	3100000	1.5441223313331616	20	46	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	34	21	21	3100001	3200000	1.7564162616563401	21	45	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	57	22	22	3200001	3300000	1.24523762622933	22	44	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	56	23	23	3300001	3400000	1.3732967755020635	23	43	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	44	24	24	3400001	3500000	1.6166792643108168	24	42	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	38	25	25	3500001	3600000	1.681926603032112	25	41	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	45	26	26	3600001	3700000	1.6007595145211342	26	40	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	53	27	27	3700001	3800000	1.4762815520540111	27	39	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	42	28	28	3900001	4000000	1.6371501418141348	28	38	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	43	29	29	4000001	4100000	1.6216639667919992	29	37	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	41	30	30	4100001	4200000	1.640485825867714	30	36	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	54	31	31	4200001	4300000	1.4693911955819368	31	35	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	39	32	32	4300001	4400000	1.650507360269433	32	34	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	46	33	33	4400001	4500000	1.5619465997230406	33	33	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	55	34	34	4500001	4600000	1.430859300220171	34	32	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	37	35	35	4600001	4700000	1.6873901514441592	35	31	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	28	36	36	4700001	4800000	2.095511356718591	36	30	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	25	37	37	4800001	4900000	2.5594320108745388	37	29	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	21	38	38	5000001	5100000	3.281172993772204	38	28	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	17	39	39	5100001	5200000	4.247291371095458	39	27	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	9	40	40	5200001	5300000	5.5315840142428225	40	26	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	5	41	41	5300001	5400000	6.615206544102005	41	25	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	2	42	42	5400001	5500000	7.814478329502368	42	24	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	1	43	43	5500001	5600000	8.872561566659217	43	23	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	3	44	44	5600001	5700000	7.726458998098577	44	22	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	6	45	45	5700001	5800000	6.5996900044652245	45	21	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	8	46	46	5800001	5900000	5.763843558017404	46	20	False	left_terminal_too_short	False			False
cluster0	chr3	1	0	66	13	47	47	5900001	6000000	4.625586926656406	47	19	False	right_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	15	48	48	6000001	6100000	4.426621238800921	48	18	False	right_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	18	49	49	6200001	6300000	3.9574131585820114	49	17	False	right_child_too_short;left_terminal_too_short	False			False
cluster0	chr3	1	0	66	19	50	50	6800001	6900000	3.881673289695959	50	16	False	right_child_too_short	False			False
cluster0	chr3	1	0	66	22	51	51	6900001	7000000	3.272119288172264	51	15	False	right_child_too_short	False			False
cluster0	chr3	1	0	66	20	52	52	7000001	7100000	3.812112315691766	52	14	False	right_child_too_short	False			False
cluster0	chr3	1	0	66	12	53	53	7100001	7200000	4.663162875222599	53	13	False	right_child_too_short	False			False
cluster0	chr3	1	0	66	14	54	54	7200001	7300000	4.620566403184501	54	12	False	right_child_too_short	False			False
cluster0	chr3	1	0	66	11	55	55	7300001	7400000	5.199294804634781	55	11	False	right_child_too_short	False			False
cluster0	chr3	1	0	66	7	56	56	7400001	7500000	6.037705928284332	56	10	False	right_child_too_short	False			False
cluster0	chr3	1	0	66	4	57	57	7500001	7600000	6.795107165596227	57	9	False	right_child_too_short	False			False
cluster0	chr3	1	0	66	10	58	58	7600001	7700000	5.344919061973633	58	8	False	right_child_too_short	False			False
cluster0	chr3	1	0	66	16	59	59	7700001	7800000	4.367670871488803	59	7	False	right_child_too_short	False			False
cluster0	chr3	1	0	66	23	60	60	7800001	7900000	3.1544609384931968	60	6	False	right_child_too_short	False			False
cluster0	chr3	1	0	66	24	61	61	7900001	8000000	2.742021013180835	61	5	False	right_child_too_short	False			False
cluster0	chr3	1	0	66	29	62	62	8000001	8100000	2.0753727867798473	62	4	False	right_child_too_short	False			False
cluster0	chr3	1	0	66	48	63	63	8100001	8200000	1.520781817800932	63	3	False	right_child_too_short	False			False
cluster0	chr3	1	0	66	60	64	64	8200001	8300000	0.933759371631371	64	2	False	right_child_too_short	False			False
cluster0	chr3	1	0	66	65	65	65	8300001	8400000	0.4799400546062912	65	1	False	right_child_too_short	False			False
cluster0	chr3	0	0	1830	1	66	66	8400001	8500000	103.6398557592895	66	1764	True		True	0.000999000999000999	0.000999000999000999	True
cluster0	chr3	3	66	1326	1	1231	1297	141200001	141300000	6.981888986516707	1231	29	True		True	0.001998001998001998		False
cluster0	chr3	2	66	1374	1	1260	1326	144100001	144200000	7.459502431652256	1260	48	True		True	0.000999000999000999	0.000999000999000999	True
